"","x"
"1",0.314687884745282
"2",0.342909652028849
"3",0.331688087400433
"4",0.374416733743062
"5",0.253756410780434
"6",0.325700252886637
"7",0.337246588613634
"8",0.304015472893322
"9",0.279161584228944
"10",0.31756886725879
"11",0.258512454586877
"12",0.328302310254868
"13",0.355714855307485
"14",0.304880751761642
"15",0.319404327521794
"16",0.332377082839838
"17",0.334152612617507
"18",0.363588229430563
"19",0.287157831718269
"20",0.381177227959132
"21",0.324009580438998
"22",0.278674144773394
"23",0.342400567624535
"24",0.361052712698698
"25",0.334329294070987
"26",0.260458250539014
"27",0.275842036395184
"28",0.291429286498858
"29",0.332959315395963
"30",0.324202276446066
"31",0.344817678583151
"32",0.323041012058016
"33",0.266629696174856
"34",0.306669899070937
"35",0.289859066110093
"36",0.279436847046686
"37",0.34179508849477
"38",0.334524308794907
"39",0.244116677567245
"40",0.33590187111961
"41",0.303204561212402
"42",0.320803173276894
"43",0.312483736833944
"44",0.295488281159489
"45",0.363546667947642
"46",0.289749769242479
"47",0.271607199062117
"48",0.297671162031857
"49",0.304354560674971
"50",0.336843819002033
"51",0.249817244001584
"52",0.271499772581242
"53",0.305872782193353
"54",0.322007877874502
"55",0.316847197642867
"56",0.328764120081669
"57",0.337282622117579
"58",0.32066381600745
"59",0.286185606311326
"60",0.291898325605227
"61",0.322224047383571
"62",0.339624122800078
"63",0.355687446613368
"64",0.293337027223481
"65",0.294440818757625
"66",0.299510230574054
"67",0.304371258878853
"68",0.364259669658508
"69",0.301455764746978
"70",0.37143232694447
"71",0.341136635959235
"72",0.361550378891588
"73",0.31183332633804
"74",0.35769815627261
"75",0.278973594487791
"76",0.27558361671691
"77",0.289200787844905
"78",0.345377883937213
"79",0.27464245804442
"80",0.323585063330732
"81",0.294666047141056
"82",0.350458773890995
"83",0.317440104804299
"84",0.396606706290216
"85",0.320252386983879
"86",0.316504040849388
"87",0.321636556863798
"88",0.358471273853887
"89",0.345551922042852
"90",0.31485569013606
"91",0.332392343144883
"92",0.270020402974808
"93",0.283061553040449
"94",0.297718175063821
"95",0.308318190120953
"96",0.249995836668225
"97",0.316889957386097
"98",0.255795615772721
"99",0.366173019728208
"100",0.300095786542972
